src	mt	ref	tags	mt4word	score	z_score	error_words
The Republican Caucus, on December 5, elected Ron Ryckman, Jr, as Speaker and Don Hineman as Majority Leader.	Am 5. Dezember wählte der Republikanische Kaukus Ron Ryckman, Jr, zum Sprecher und Don Hineman zum Mehrheitsführer.	"Am 5. Dezember wählte das republikanische Gremium Ron Ryckman , Jr , zum Sprecher und Don Hineman zum Mehrheitsführer .
"	OK OK OK OK BAD BAD BAD OK OK OK OK OK OK OK OK OK OK OK OK OK OK	Am 5. Dezember wählte der Republikanische Kaukus Ron Ryckman , Jr , zum Sprecher und Don Hineman zum Mehrheitsführer . <EOS>	86.66666666666667	0.2238200862229724	der, Republikanische, Kaukus
Aleksandr Ezhevsky, 101, Soviet engineer and statesman.	Alexander Eschewski, 101, sowjetischer Ingenieur und Staatsmann.	"Alexander Eschewski , 101 , sowjetischer Ingenieur und Staatsmann .
"	OK OK OK OK OK OK OK OK OK OK OK	Alexander Eschewski , 101 , sowjetischer Ingenieur und Staatsmann . <EOS>	92.83333333333331	0.6653198810043642	
The Spartans defeated the previously unbeaten Indiana State Sycamores, led by future Hall of Famer Larry Bird.	Die Spartaner besiegten die bisher ungeschlagenen Indiana State Sycamores, angeführt von der zukünftigen Hall of Famer Larry Bird.	"Die Spartans besiegten die bisher ungeschlagenen Indiana State Sycamores , angeführt von dem zukünftigen Hall of Famer Larry Bird .
"	OK BAD OK OK OK OK OK OK OK OK OK OK BAD OK OK OK OK OK OK OK OK	Die Spartaner besiegten die bisher ungeschlagenen Indiana State Sycamores , angeführt von der zukünftigen Hall of Famer Larry Bird . <EOS>	58.66666666666666	-1.686745229844635	Spartaner, der
When it rains without ceasing, one attacks all that belongs to the Yin.	Wenn es unaufhörlich regnet, greift man alles an, was dem Yin gehört.	"Wenn es ohne Unterbrechung regnet , greift man alles an , was dem Yin gehört .
"	OK OK BAD OK OK OK OK OK OK OK OK OK OK OK OK OK	Wenn es unaufhörlich regnet , greift man alles an , was dem Yin gehört . <EOS>	97.0	0.335100865787894	unaufhörlich
Although puzzled, Geschwitz agrees to the bargain.	Obwohl verwundert, stimmt Geschwitz dem Abkommen zu.	"Obwohl Geschwitz verdutzt ist , stimmt er dem Geschäft zu .
"	OK BAD OK OK BAD OK BAD OK OK OK	Obwohl verwundert , stimmt Geschwitz dem Abkommen zu . <EOS>	93.66666666666669	0.6324778840378936	verwundert, Geschwitz, Abkommen
A single barge carries the equivalent of 15 railcars and on the Lower Mississippi some tows handle up to 40 plus barges.	Ein einziger Lastkahn trägt das Äquivalent von 15 Triebwagen und auf dem Unteren Mississippi halten einige Schlepper bis zu 40 plus Lastkähne.	"Ein einziger Lastkahn trägt das Äquivalent von 15 Triebwagen und auf dem Unteren Mississippi halten einige Schlepper bis zu 40 plus Lastkähne .
"	OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK	Ein einziger Lastkahn trägt das Äquivalent von 15 Triebwagen und auf dem Unteren Mississippi halten einige Schlepper bis zu 40 plus Lastkähne . <EOS>	94.16666666666669	0.5111083261416366	
The initial tropical disturbance formed on November 30 in the wake of Kim near the International Dateline.	Die anfängliche tropische Störung bildete sich am 30. November im Gefolge Kim in der Nähe der internationalen Dateline.	"Die anfängliche tropische Störung bildete sich am 30. November nach Kim in der Nähe der internationalen Datumsgrenze .
"	OK OK OK OK OK OK OK OK OK BAD BAD OK OK OK OK OK OK BAD OK OK	Die anfängliche tropische Störung bildete sich am 30. November im Gefolge Kim in der Nähe der internationalen Dateline . <EOS>	74.66666666666667	-0.8984418753057165	im, Gefolge, Dateline
The marquis spent lavishly on his command, which patrolled Northern New Jersey and adjacent New York State.	Der Marquis verbrachte verschwenderisch auf seinem Kommando, das Northern New Jersey und angrenzenden New York State patrouillierte.	"Der Marquis gab viel Geld für sein Kommando aus , das im Norden von New Jersey und im angrenzenden Bundesstaat New York patrouillierte .
"	OK OK BAD BAD BAD BAD OK BAD OK BAD OK OK OK BAD BAD OK BAD OK OK OK	Der Marquis verbrachte verschwenderisch auf seinem Kommando , das Northern New Jersey und angrenzenden New York State patrouillierte . <EOS>	84.0	0.2418429047072895	verbrachte, verschwenderisch, auf, seinem, ,, Northern, angrenzenden, New, State
Six of the nine highest averaging batsmen were Australian.	Sechs der neun höchsten durchschnittlichen Fledermäuse waren Australier.	"Sechs der neun durchschnittlich höchsten Schlagmänner waren Australier .
"	OK OK OK BAD BAD BAD OK OK OK OK	Sechs der neun höchsten durchschnittlichen Fledermäuse waren Australier . <EOS>	88.0	-0.1123200824331019	höchsten, durchschnittlichen, Fledermäuse
Stanton Parris, 78, Barbadian cricket umpire, after short illness.	Stanton Parris, 78, Barbadian Cricket umpire, nach kurzer Krankheit.	"Stanton Parris , 78 , Barbadian Cricket-Schiedsrichter , nach kurzer Krankheit .
"	OK OK OK OK OK OK BAD BAD OK OK OK OK OK OK	Stanton Parris , 78 , Barbadian Cricket umpire , nach kurzer Krankheit . <EOS>	84.0	-0.385478426499682	Cricket, umpire
In the Second Branch of the Mabinogi, he seizes the throne from Caradog ap Bran during Bran's campaigns in Ireland.	In der zweiten Zweig der Mabinogi, ergreift er den Thron von Caradog ap Bran während Bran Kampagnen in Irland.	"Im zweiten Zweig der Mabinogi , ergreift er den Thron von Caradog ap Bran während Bran Kampagnen in Irland anführte .
"	BAD BAD OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK BAD OK	In der zweiten Zweig der Mabinogi , ergreift er den Thron von Caradog ap Bran während Bran Kampagnen in Irland . <EOS>	12.0	-6.314124810800266	In, der, .
Roman emperors to suffer posthumous denigration or damnatio memoriae	Römische Kaiser zu leiden posthumous Denigration oder damnatio memoriae	"Römische Kaiser leiden unter posthumer Verunglimpfung oder damnatio memoriae
"	OK OK BAD BAD BAD BAD OK OK OK OK	Römische Kaiser zu leiden posthumous Denigration oder damnatio memoriae <EOS>	93.66666666666669	0.3736019804217962	zu, leiden, posthumous, Denigration
The uniforms bore a close resemblance to the Dallas Mavericks uniforms.	Die Uniformen ähnelten den Dallas Mavericks Uniformen sehr eng.	"Die Trikots ähnelten stark den Dallas Mavericks-Trikots .
"	OK BAD OK BAD OK BAD BAD BAD BAD OK OK	Die Uniformen ähnelten den Dallas Mavericks Uniformen sehr eng . <EOS>	90.66666666666669	0.1664009387281356	Uniformen, den, Mavericks, Uniformen, sehr, eng
As A Squadron advanced up the main road, B and C Squadrons swung west.	Als A Squadron die Hauptstraße hinauf ging, schwenkten B und C Squadrons nach Westen.	"Als ein Geschwader die Hauptstraße hinaufstieg , bewegten sich die Geschwader B und C nach Westen .
"	OK BAD BAD OK OK BAD BAD BAD BAD OK OK OK BAD OK OK OK OK	Als A Squadron die Hauptstraße hinauf ging , schwenkten B und C Squadrons nach Westen . <EOS>	90.66666666666669	0.4627543729883205	A, Squadron, hinauf, ging, ,, schwenkten, Squadrons
Tensions between the Welsh and the English persisted and spilled over in 1400 with the outbreak of the Glyndŵr Rising.	Die Spannungen zwischen Walisern und Engländern dauerten 1400 mit dem Ausbruch des Glyndاr Rising an und sprangen über.	"Die Spannungen zwischen Walisern und Engländern dauerten mit dem Ausbruch des Glyndŵr Rising bis ins 15. Jahrhundert an .
"	OK OK OK OK OK OK OK BAD OK OK OK OK BAD OK BAD BAD BAD BAD OK OK	Die Spannungen zwischen Walisern und Engländern dauerten 1400 mit dem Ausbruch des Glyndاr Rising an und sprangen über . <EOS>	53.5	-1.5917308585468113	1400, Glyndاr, an, und, sprangen, über
Benjamin Harrison, Brigadier General 70th Indiana Infantry, fought in Kentucky, Tennessee, Georgia, Peachtree Creek.	Benjamin Harrison, Brigadegeneral 70th Indiana Infantry, kämpfte in Kentucky, Tennessee, Georgia, Peachtree Creek.	"Benjamin Harrison , Brigadegeneral der 70th Indiana Infantry , kämpfte in Kentucky , Tennessee , Georgia , Peachtree Creek .
"	OK OK OK OK BAD OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK	Benjamin Harrison , Brigadegeneral 70th Indiana Infantry , kämpfte in Kentucky , Tennessee , Georgia , Peachtree Creek . <EOS>	90.5	0.5106834132346247	70th
After a scoreless first inning, North Shore scored first in the top of the second inning.	Nach einem torlosen ersten Inning, erzielte North Shore erste in der Spitze des zweiten Inning.	"Nach einem torlosen ersten Inning , erzielte North Shore in der Spitze des zweiten Inning zuerst .
"	OK OK OK OK OK OK OK OK OK BAD OK OK OK OK OK OK BAD OK	Nach einem torlosen ersten Inning , erzielte North Shore erste in der Spitze des zweiten Inning . <EOS>	79.66666666666667	-0.6241489433435262	erste, .
These chronicle his voyages into mainland territories in quest of furs.	Diese Chronik seiner Reisen auf dem Festland Territorien auf der Suche nach Pelzen.	"Diese dokumentieren seine Reisen in Festlandgebiete auf der Suche nach Pelzen .
"	OK BAD BAD OK BAD BAD BAD BAD OK OK OK OK OK OK OK	Diese Chronik seiner Reisen auf dem Festland Territorien auf der Suche nach Pelzen . <EOS>	67.66666666666667	-1.365715955974801	Chronik, seiner, auf, dem, Festland, Territorien
The Mughals also moved to conquer Sindh in the lower Indus valley.	Die Moguln zog auch nach Sindh im unteren Indus-Tal zu erobern.	"Die Moguln zogen auch aus , um Sindh im unteren Indus-Tal zu erobern .
"	OK OK BAD OK BAD OK OK OK OK OK OK OK OK	Die Moguln zog auch nach Sindh im unteren Indus-Tal zu erobern . <EOS>	75.33333333333333	-0.483408524245799	zog, nach
This regiment surrendered with the Army of Tennessee at Greensboro, North Carolina, 26 April 1865.	Dieses Regiment ergab sich mit der Army of Tennessee in Greensboro, North Carolina, am 26. April 1865.	"Dieses Regiment ergab sich mit der Army of Tennessee in Greensboro , North Carolina , am 26. April 1865 .
"	OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK	Dieses Regiment ergab sich mit der Army of Tennessee in Greensboro , North Carolina , am 26. April 1865 . <EOS>	72.66666666666667	-1.6644128631382868	
One of the Angels, Scott Desroche, fled to the janitor's closet.	Einer der Engel, Scott Desroche, floh in den Schrank des Hausmeisters.	"Einer der Engel , Scott Desroche , floh in den Schrank des Hausmeisters .
"	OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK	Einer der Engel , Scott Desroche , floh in den Schrank des Hausmeisters . <EOS>	85.66666666666667	0.0965140098363157	
Ranch management falls into three divisions; forestry, rangeland and cropland.	Das Ranch Management gliedert sich in drei Divisionen: Forstwirtschaft, Rangeland und Ackerland.	"Das Ranchmanagement gliedert sich in drei Bereiche . Forstwirtschaft , Weideland und Ackerland .
"	OK BAD BAD OK OK OK OK BAD BAD OK OK BAD OK OK OK OK	Das Ranch Management gliedert sich in drei Divisionen : Forstwirtschaft , Rangeland und Ackerland . <EOS>	91.0	-0.0489461038449199	Ranch, Management, Divisionen, :, Rangeland
Temeraire now resumed her previous duties blockading the French at Brest.	Temeraire nahm nun ihre früheren Aufgaben wieder auf und blockierte die Franzosen in Brest.	"Die Temeraire nahm nun ihre früheren Aufgaben wieder auf und blockierte die Franzosen in Brest .
"	BAD OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK	Temeraire nahm nun ihre früheren Aufgaben wieder auf und blockierte die Franzosen in Brest . <EOS>	99.33333333333331	0.3917455051525865	Temeraire
The pillars feature reliefs of apsaras, Nagaraja and Nagarani, as well as devotees bowing with the namaste mudra.	Auf den Säulen befinden sich Reliefs von Apsaras, Nagaraja und Nagarani sowie Anhänger, die sich mit der namaste mudra verneigen.	"Auf den Säulen befinden sich Reliefs von Apsaras , Nagaraja und Nagarani sowie Anhänger , die sich mit der namaste mudra verneigen .
"	OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK	Auf den Säulen befinden sich Reliefs von Apsaras , Nagaraja und Nagarani sowie Anhänger , die sich mit der namaste mudra verneigen . <EOS>	83.66666666666667	-0.2937928145129322	
Bisguier stood well in the middlegame, but blundered, handing Fischer his fifth consecutive US championship.	Bisguier stand zwar gut im Mittelfeld, war aber unordentlich und gab Fischer seine fünfte US-Meisterschaft in Folge.	"Bisguier war im Mittelfeld zwar gut aufgestellt , machte aber einen groben Fehler und verleihte Fischer seine fünfte US-Meisterschaft in Folge .
"	OK BAD OK OK BAD BAD OK BAD OK BAD OK BAD OK OK OK OK OK OK OK OK	Bisguier stand zwar gut im Mittelfeld , war aber unordentlich und gab Fischer seine fünfte US-Meisterschaft in Folge . <EOS>	88.66666666666667	-0.0526623066525907	stand, im, Mittelfeld, war, unordentlich, gab
Unfortunately Slicht Othrusa only survives as a fragment.	Leider überlebt Slicht Othrusa nur als Fragment.	"Leider überlebt Slicht Othrusa nur als Fragment .
"	OK OK OK OK OK OK OK OK OK	Leider überlebt Slicht Othrusa nur als Fragment . <EOS>	74.66666666666667	-0.9470698531421652	
Planters would then fill large hogsheads with tobacco and convey them to inspection warehouses.	Die Pflanzer würden dann große Heuschrecken mit Tabak füllen und sie in Inspektionslager transportieren.	"Die Pflanzer füllten dann große Fässer mit Tabak und transportierten sie in Inspektionslager .
"	OK OK BAD OK OK BAD OK OK BAD BAD OK OK OK BAD OK OK	Die Pflanzer würden dann große Heuschrecken mit Tabak füllen und sie in Inspektionslager transportieren . <EOS>	90.0	-0.2074016354449385	würden, Heuschrecken, füllen, und, transportieren
Congress of Rural Solidarity in Wierzchosławice, birthplace of Wincenty Witos.	Kongress der Solidarität des ländlichen Raums in Wierzchosławice, Geburtsort von Wincenty Witos.	"Kongress der ländlichen Solidarität in Wierzchosławice , Geburtsort von Wincenty Witos .
"	OK OK BAD BAD OK BAD OK OK OK OK OK OK OK OK OK	Kongress der Solidarität des ländlichen Raums in Wierzchosławice , Geburtsort von Wincenty Witos . <EOS>	85.16666666666667	0.1576120669354594	Solidarität, des, Raums
Kurita's force consisted of five battleships—including and , the largest battleships ever built—escorted by cruisers and destroyers.	Kuritas Truppen bestanden aus fünf Schlachtschiffen einschließlich und, die größten jemals gebaut Schlachtschiffe von Kreuzfahrern und Zerstörern.	"Kuritas Truppen bestanden aus fünf Schlachtschiffen einschließlich und , die größten jemals gebaut Schlachtschiffe von Kreuzfahrern und Zerstörern .
"	OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK	Kuritas Truppen bestanden aus fünf Schlachtschiffen einschließlich und , die größten jemals gebaut Schlachtschiffe von Kreuzfahrern und Zerstörern . <EOS>	71.66666666666667	-0.9503160256750148	
In 1921, a booby trap bomb mailed to the American ambassador in Paris exploded, wounding his valet.	1921 explodierte eine Sprengfalle, die an den amerikanischen Botschafter in Paris geschickt wurde, und verwundete seinen Valet.	"1921 explodierte eine Sprengfalle , die an den amerikanischen Botschafter in Paris geschickt wurde , und verwundete seinen Kammerdiener .
"	OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK BAD OK OK	1921 explodierte eine Sprengfalle , die an den amerikanischen Botschafter in Paris geschickt wurde , und verwundete seinen Valet . <EOS>	65.66666666666667	-0.5159169823766269	Valet
The procession starts at the bottom of the Victoria Tower, then up the Norman Porch to the Robing Chamber.	Die Prozession beginnt am unteren Ende des Victoria Tower, dann die normannische Veranda hinauf zur Robing Chamber.	"Die Prozession beginnt am Fuße des Victoria Tower , dann die normannische Veranda hinauf zur Robing Chamber .
"	OK OK OK OK BAD BAD OK OK OK OK OK OK OK OK OK OK OK OK OK OK	Die Prozession beginnt am unteren Ende des Victoria Tower , dann die normannische Veranda hinauf zur Robing Chamber . <EOS>	92.66666666666669	0.4226323104619804	unteren, Ende
Demented by grief at Polonius's death, Ophelia wanders Elsinore.	Demütigt von Trauer über Polonius Tod wandert Ophelia durch Elsinore.	"Verrückt vor Trauer über Polonius ' Tod wandert Ophelia durch Helsingør .
"	BAD BAD OK OK OK BAD OK OK OK BAD OK OK	Demütigt von Trauer über Polonius Tod wandert Ophelia durch Elsinore . <EOS>	92.66666666666669	0.6320348427364815	Demütigt, von, Tod, Elsinore
Nancy passed through the Korea Straits just before turning extratropical and accelerating northeastward into the Sea of Japan.	Nancy durchquerte die Koreastraße kurz bevor sie extratrope und beschleunigte Nordost in das japanische Meer verwandelte.	"Nancy wurde direkt nach der Durchquerung der Koreastraße außertropisch und beschleunigte in Richtung Nordost in das japanische Meer .
"	OK BAD BAD BAD BAD BAD BAD BAD OK OK BAD OK OK OK OK BAD OK OK	Nancy durchquerte die Koreastraße kurz bevor sie extratrope und beschleunigte Nordost in das japanische Meer verwandelte . <EOS>	27.0	-5.140358871314081	durchquerte, die, Koreastraße, kurz, bevor, sie, extratrope, Nordost, verwandelte
Strap hinges usually mount centered on the battens.	Gurtscharniere montieren in der Regel zentriert auf den Mast.	"Riemenscharniere werden normalerweise zentriert auf den Latten montiert .
"	BAD BAD BAD BAD BAD OK OK OK BAD OK OK	Gurtscharniere montieren in der Regel zentriert auf den Mast . <EOS>	67.0	-2.066882463453928	Gurtscharniere, montieren, in, der, Regel, Mast
The Inverness constituency included the former parliamentary burgh of Inverness.	Der Wahlkreis Inverness umfasste das ehemalige parlamentarische Edinburgh von Inverness.	"Der Wahlkreis Inverness umfasste die ehemalige parlamentarische Stadt Inverness .
"	OK OK OK OK BAD OK OK BAD BAD OK OK OK	Der Wahlkreis Inverness umfasste das ehemalige parlamentarische Edinburgh von Inverness . <EOS>	69.5	-0.5973578118686439	das, Edinburgh, von
She uses her pheromones to paralyze Superman, Wonder Woman and Cyborg.	Sie benutzt ihre Pheromone, um Superman, Wonder Woman und Cyborg zu lähmen.	"Sie benutzt ihre Pheromone , um Superman , Wonder Woman und Cyborg zu lähmen .
"	OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK	Sie benutzt ihre Pheromone , um Superman , Wonder Woman und Cyborg zu lähmen . <EOS>	83.66666666666667	-0.1393747801103218	
However, his spirometer could measure only volume, not airflow.	Sein Spirometer konnte jedoch nur Volumen messen, nicht Luftstrom.	"Sein Spirometer konnte jedoch nur Volumen messen , nicht Luftstrom .
"	OK OK OK OK OK OK OK OK OK OK OK OK	Sein Spirometer konnte jedoch nur Volumen messen , nicht Luftstrom . <EOS>	85.33333333333333	0.0033851187510204	
In 2008, Tulsa funded 39.2 million to build a new ballpark in the Greenwood District near downtown for the Drillers.	2008 finanzierte Tulsa 39,2 Mio. EUR für den Bau eines neuen Ballparks im Greenwood District in der Nähe der Innenstadt für die Bohrmaschinen.	"2008 schoss Tulsa 39,2 Mio. EUR für den Bau eines neuen Ballparks im Greenwood District in der Nähe der Innenstadt für die Bohrmaschinen zu .
"	OK BAD OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK BAD OK	2008 finanzierte Tulsa 39,2 Mio. EUR für den Bau eines neuen Ballparks im Greenwood District in der Nähe der Innenstadt für die Bohrmaschinen . <EOS>	75.0	-0.3501783570526572	finanzierte, .
The Prussians then pressed south into Austrian Moravia.	Die Preußen drangen dann nach Süden in Österreich ein.	"Die Preußen drängten dann nach Süden in das österreichische Mähren .
"	OK OK BAD OK OK OK OK BAD BAD OK OK	Die Preußen drangen dann nach Süden in Österreich ein . <EOS>	71.66666666666667	-1.1459529111271003	drangen, Österreich, ein
Abscesses Amputations Ankylosis Asymmetrically sized body parts.	Abscesses Amputations Ankylosis Asymmetrische Körperteile.	"Abszesse Amputationen Gelenkversteifung Körperteile mit asymmetrischer Größe .
"	BAD BAD BAD BAD BAD OK OK	Abscesses Amputations Ankylosis Asymmetrische Körperteile . <EOS>	84.33333333333333	0.0952264922365138	Abscesses, Amputations, Ankylosis, Asymmetrische, Körperteile
in one incident obliterating four Japanese tanks with grenade bundles.	bei einem Vorfall vier japanische Panzer mit Granatenbündeln auslöschen.	"bei einem Vorfall wurden vier japanische Panzer mit Granatenbündeln ausgelöscht .
"	OK OK OK BAD OK OK OK OK BAD OK OK	bei einem Vorfall vier japanische Panzer mit Granatenbündeln auslöschen . <EOS>	96.66666666666669	0.3315169296567633	vier, auslöschen
The Swedish wings, however, charged the Saxon flanks and drove off their cavalry.	Die schwedischen Flügel jedoch luden die sächsischen Flanken auf und fuhren ihre Kavallerie ab.	"Die schwedischen Flügel jedoch griffen jedoch die sächsischen Flanken an und vertrieben ihre Kavallerie .
"	OK OK OK OK BAD OK OK OK BAD OK BAD OK OK BAD OK OK	Die schwedischen Flügel jedoch luden die sächsischen Flanken auf und fuhren ihre Kavallerie ab . <EOS>	80.0	-0.4663736571351793	luden, auf, fuhren, ab
Nepal Gurkhas recruited from Nepal fought with the British Indian Army and Nepalese Army during the Second World War.	Nepal Gurkhas rekrutiert aus Nepal kämpfte mit der britischen indischen Armee und nepalesischen Armee während des Zweiten Weltkriegs.	"Nepalesische Gurkhas wurden aus Nepal rekrutiert und kämpften während des Zweiten Weltkriegs mit der britischen indischen Armee und nepalesischen Armee .
"	BAD OK BAD OK OK BAD OK OK OK OK OK OK OK OK BAD BAD BAD BAD OK OK	Nepal Gurkhas rekrutiert aus Nepal kämpfte mit der britischen indischen Armee und nepalesischen Armee während des Zweiten Weltkriegs . <EOS>	84.66666666666667	-0.0602619383836516	Nepal, rekrutiert, kämpfte, während, des, Zweiten, Weltkriegs
After this interchange the highway parallels US 522 before curving east into Huntingdon County.	Nach diesem Austausch verläuft die Autobahn parallel zu US 522, bevor sie nach Osten in den Huntingdon County kurvt.	"Nach dieser Kreuzung verläuft der Highway parallel zur US 522 , bevor er nach Osten in den Huntingdon County abbiegt .
"	OK BAD BAD OK BAD BAD OK BAD OK OK OK OK BAD OK OK OK OK OK OK BAD OK OK	Nach diesem Austausch verläuft die Autobahn parallel zu US 522 , bevor sie nach Osten in den Huntingdon County kurvt . <EOS>	71.66666666666667	-1.2567070975120331	diesem, Austausch, die, Autobahn, zu, sie, kurvt
On 7 November, Turgut Reis shelled Bulgarian troops around Tekirdağ.	Am 7. November beschoss Turgut Reis bulgarische Truppen um Tekirdağ.	"Am 7. November beschoss Turgut Reis bulgarische Truppen um Tekirdağ .
"	OK OK OK OK OK OK OK OK OK OK OK OK	Am 7. November beschoss Turgut Reis bulgarische Truppen um Tekirdağ . <EOS>	67.66666666666667	-1.9297718022327908	
Maslenitsa also includes masquerades, snowball fights, sledding, swinging on swings, and sleigh rides.	Maslenitsa umfasst auch Maskeraden, Schneeballschlachten, Rodeln, Schaukeln und Schlittenfahrten.	"Maslenitsa bietet auch Maskeraden , Schneeballschlachten , Rodeln , Schaukeln und Schlittenfahrten .
"	OK BAD OK OK OK OK OK OK OK OK OK OK OK OK	Maslenitsa umfasst auch Maskeraden , Schneeballschlachten , Rodeln , Schaukeln und Schlittenfahrten . <EOS>	93.66666666666669	0.5556983702028306	umfasst
The new borough incorporated the former townships of Bradford, Bowling, Horton and Manningham.	Der neue Bezirk umfasste die ehemaligen Townships Bradford, Bowling, Horton und Manningham.	"Der neue Bezirk umfasste die ehemaligen Gemeinden von Bradford , Bowling , Horton und Manningham .
"	OK OK OK OK OK OK BAD OK OK OK OK OK OK OK OK OK	Der neue Bezirk umfasste die ehemaligen Townships Bradford , Bowling , Horton und Manningham . <EOS>	86.33333333333333	0.0442626578820863	Townships
Shells in the truck exploded and a great conflagration burst forth.	Muscheln im LKW explodierten und ein großer Brand brach aus.	"Granaten im Lastwagen explodierten und ein großer Brand brach aus .
"	BAD OK BAD OK OK OK OK OK OK OK OK OK	Muscheln im LKW explodierten und ein großer Brand brach aus . <EOS>	78.5	-0.3302069847184275	Muscheln, LKW
The grape vine trellis postdates the Pearce family occupation.	Die Rebsorte Trellis postdaten die Familie Pearce Beruf.	"Das Weinrebengitter datiert die Besetzung der Familie Pearce nach .
"	BAD BAD BAD BAD BAD OK OK BAD OK OK	Die Rebsorte Trellis postdaten die Familie Pearce Beruf . <EOS>	82.0	-0.215358099159609	Die, Rebsorte, Trellis, postdaten, die, Beruf
Counseled by Gerbert and Bishop Adalbert of Prague, Otto III set out to reorganize the Empire.	Unter der Leitung von Gerbert und Bischof Adalbert von Prag machte sich Otto III. auf den Weg, das Reich neu zu organisieren.	"Unter der Leitung von Gerbert und Bischof Adalbert von Prag machte sich Otto III. auf den Weg , das Reich neu zu organisieren .
"	OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK	Unter der Leitung von Gerbert und Bischof Adalbert von Prag machte sich Otto III. auf den Weg , das Reich neu zu organisieren . <EOS>	95.0	0.7224809662682589	
Grabbing the Cosmic Tuning Tower, the Devastator leaps into space and lands on the Challenger's Mountain, planting the tower on top of it.	Der Devastator greift nach dem Kosmischen Tuning Tower, springt in den Weltraum und landet auf dem Challenger 's Mountain und pflanzt den Turm darüber.	"Der Devastator greift nach dem Cosmic Tuning Tower , springt in den Weltraum , landet auf dem Challenger ' s Mountain und pflanzt den Turm darauf .
"	OK OK OK OK OK BAD OK OK OK OK OK OK OK BAD OK OK OK OK OK OK OK OK OK OK OK BAD OK OK	Der Devastator greift nach dem Kosmischen Tuning Tower , springt in den Weltraum und landet auf dem Challenger ' s Mountain und pflanzt den Turm darüber . <EOS>	84.33333333333333	-0.2762781828086919	Kosmischen, und, darüber
Legionaries received 900 sesterces a year and could expect 12,000 sesterces on retirement.	Legionäre erhielten 900 Sesterces im Jahr und konnten 12.000 Sesterces im Ruhestand erwarten.	"Legionäre erhielten 900 Sesterces im Jahr und konnten 12.000 Sesterces im Ruhestand erwarten .
"	OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK	Legionäre erhielten 900 Sesterces im Jahr und konnten 12.000 Sesterces im Ruhestand erwarten . <EOS>	86.0	-0.0508021585871019	
National Association of Anorexia Nervosa and Associated Disorders Society of Clinical Psychology—Anorexia	National Association of Anorexia Nervosa and Associated Disorder Society of Clinical Psychology JournAnorexia	"National Association of Anorexia Nervosa and Associated Disorder Society of Clinical Psychology - Anorexia
"	OK OK OK OK OK OK OK OK OK OK OK OK BAD OK	National Association of Anorexia Nervosa and Associated Disorder Society of Clinical Psychology JournAnorexia <EOS>	73.0	-1.095403315843337	JournAnorexia
From the 1871 Atlas of Massachusetts by Walling and Gray.	Aus dem Atlas von Massachusetts von Walling und Gray von 1871.	"Aus dem Atlas von Massachusetts von Walling und Gray von 1871 .
"	OK OK OK OK OK OK OK OK OK OK OK OK OK	Aus dem Atlas von Massachusetts von Walling und Gray von 1871 . <EOS>	91.0	0.2251087765084501	
He would consume entire lamb chops, bone and all, to the disgust of his fellow diners.	Er würde ganze Lammkoteletts, Knochen und alle verzehren, zum Abscheu seiner Landsleute.	"Er verzehrte zum Ekel seiner Tischgenossen ganze Lammkoteletts , komplett mit Knochen .
"	OK BAD BAD BAD BAD BAD BAD BAD BAD OK BAD BAD BAD BAD OK OK	Er würde ganze Lammkoteletts , Knochen und alle verzehren , zum Abscheu seiner Landsleute . <EOS>	81.66666666666667	0.1785354190752445	würde, ganze, Lammkoteletts, ,, Knochen, und, alle, verzehren, zum, Abscheu, seiner, Landsleute
The Black Death devastated Venice in 1348, and once again between 1575 and 1577.	Der Schwarze Tod zerstörte Venedig 1348 und wieder zwischen 1575 und 1577.	"Der Schwarze Tod zerstörte Venedig 1348 und wieder zwischen 1575 und 1577 .
"	OK OK OK OK OK OK OK OK OK OK OK OK OK OK	Der Schwarze Tod zerstörte Venedig 1348 und wieder zwischen 1575 und 1577 . <EOS>	97.66666666666669	0.5149472635612401	
Longstanding tensions in Detroit culminated in the Twelfth Street riot in July 1967.	Lange Spannungen in Detroit gipfelten im Juli 1967 beim Aufstand in der Twelfth Street.	"Die langjährigen Spannungen in Detroit gipfelten im Juli 1967 in einem Aufstand in der Twelfth Street .
"	BAD OK OK OK OK OK OK OK BAD OK OK OK OK OK OK OK	Lange Spannungen in Detroit gipfelten im Juli 1967 beim Aufstand in der Twelfth Street . <EOS>	92.83333333333331	0.4281397502948019	Lange, beim
