src	mt	ref	tags	mt4word	score	z_score	error_words
සංවර්දිත ආර්ථිකයන් ලෝකයේ රක්ෂණ විශාල තොගයකට හිමිකම් කියයි.	The developing economies claim a large stock of insurance in the world.	"Developed economies have the largest stock of insurance in the world .
"	BAD BAD OK BAD BAD BAD OK OK OK OK OK OK OK OK	The developing economies claim a large stock of insurance in the world . <EOS>	32.666666666666664	-0.7891361165755386	The, developing, claim, a, large
මෙය සිදු වූයේ කොරියානු ජාතික ස්වාමීන් වහන්සේලාගේ වැඩම කිරීමෙන් පසුවය.එම ජනපදික් විසින් බුද්ධාගම වැළඳ ගත්තේ ඊට පසු සියවසේදීය.	This happened after the work of the Korean National Master, and a colony embraced the intelligence in the later century.	"This happened after the arrival of Korean monks . The colonists converted to Buddhism a century later .
"	OK OK OK OK BAD OK BAD OK BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD OK BAD OK OK	This happened after the work of the Korean National Master , and a colony embraced the intelligence in the later century . <EOS>	15.0	-1.1903245679168488	work, the, National, Master, ,, and, a, colony, embraced, the, intelligence, in, the, century
එයහි තුණ්ඩ දෙකක් ඇති හෙයින් ද්විතුණ්ඩ කපාටය ලෙස ද හඳුන්වයි.	It's two victims, also known as the Hayes double cutter.	"Also known as a dual valve valve because it has two nozzles .
"	BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD OK OK	It 's two victims , also known as the Hayes double cutter . <EOS>	3.6666666666666665	-1.6283180965140762	It, 's, two, victims, ,, also, known, as, the, Hayes, double, cutter
බමුණා නැවත් එය බුදුරජාණන් වහන්සේට පූජා කර යන්න ගියේය.	Bamuna was going to sacrifice it to the Buddha.	"The Brahmin again offered it to the Lord Buddha and left .
"	BAD BAD BAD BAD BAD OK OK OK BAD BAD OK	Bamuna was going to sacrifice it to the Buddha . <EOS>	87.0	1.1018213202282383	Bamuna, was, going, to, sacrifice, Buddha, .
මිං රාජවංශයේ නැගීමත් සමග ගෝර්යෝ රාජසභාව පාර්ශ්ව දෙකකට බෙදිණි.	With the rise of the Ming dynasty, the goryeo dynasty was divided into two parishes.	"With the rise of the Ming Dynasty , the Goryeo dynasty split into two factions .
"	OK OK OK OK OK OK BAD OK OK BAD OK BAD BAD OK OK BAD OK OK	With the rise of the Ming dynasty , the goryeo dynasty was divided into two parishes . <EOS>	91.66666666666669	1.2614162331154404	dynasty, goryeo, was, divided, parishes
අනතුරුව 681දී ඔහුව සිචුවාන් වෙත පිටුවහල් කෙරුණු අතර, එයට පසු වර්ෂයේ ඔහු මියගියේ ය.	In 681, he was exiled to Sichuan, and he died in the year after it.	"He was then deported to Sichuan in 681 , where he died the following year .
"	BAD BAD BAD BAD OK BAD OK OK BAD BAD OK OK BAD OK BAD BAD BAD OK OK	In 681 , he was exiled to Sichuan , and he died in the year after it . <EOS>	78.5	0.8376862042618388	In, 681, ,, he, exiled, ,, and, in, year, after, it
අයිස් කරී් කම් යනු කාර්තුමය වශයෙන් ඉහළ ඉල්ලූමක් පවතින නිෂ්පාදනයක් නිසා මෙම අගය අපේරාන්ල්, දෙසැම්බර් උත්සව සමයන්හිදි වෙනස් වීම් වලට භාජනය වේ.	Ice Kara Kam is quarterly high demand due to a product of this value ourranl, which changes during the December festival season.	"As ice cream is a product that is in high demand on a quarterly basis , this value changes during the April and December festive seasons .
"	BAD BAD BAD OK BAD OK OK BAD BAD BAD BAD BAD OK OK BAD BAD BAD OK OK OK BAD BAD BAD OK OK	Ice Kara Kam is quarterly high demand due to a product of this value ourranl , which changes during the December festival season . <EOS>	24.0	-0.79991725119943	Ice, Kara, Kam, quarterly, due, to, a, product, of, ourranl, ,, which, December, festival, season
කාර්ය මණඩලය මෙවන් වූ හදිසි තත්ත්වයක් සඳහා කිසිසේත්ම පුහුණුව නොසිටියහ.	The crew did not practice any of these emergencies.	"The staff was never trained for such an emergency .
"	OK BAD BAD BAD BAD BAD BAD BAD BAD OK OK	The crew did not practice any of these emergencies . <EOS>	90.0	1.0212741238926275	crew, did, not, practice, any, of, these, emergencies
මෙතරම් කාලයක් මමය මගේය කියලා අල්ලාගෙන සිටි කුණු ජරාවන්ගෙන් සිත නිදහස් වෙනවා.	So long I'm free from the garbage shit that I've been holding on to me.	"So long I 'm free from the garbage shit that I 've been holding on to me .
"	OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK	So long I 'm free from the garbage shit that I 've been holding on to me . <EOS>	70.0	0.7749341376901491	
කොමර්ෂල් බැක්ටීරියා නාශක පිළියම් බැක්ටීරියා විනාශ කර ඇති හානිය නතර කිරීමට ලබා ගත හැකිය.	Commercial bacteria can be obtained to stop the damage that has been destroyed.	"Commercial bactericidal remedies are available to stop the damage done by the bacteria .
"	OK BAD BAD BAD BAD OK OK OK OK BAD BAD BAD BAD OK OK	Commercial bacteria can be obtained to stop the damage that has been destroyed . <EOS>	31.33333333333333	-0.5658571401963309	bacteria, can, be, obtained, that, has, been, destroyed
1332) සිය නාමය ටුටන්ඛාමුන් ලෙස වෙනස් කරගත් අතර, අක්ටාටන් නගරය අත්හැර දැමී ය.	1332) the hundred name was changed to tutankhamun, and abandoned the town of akhtatan.	"1332 ) changed his name to Tutankhamun and left the city of Aktatan .
"	OK OK BAD BAD OK BAD BAD OK BAD BAD OK BAD OK BAD OK BAD OK OK	1332 ) the hundred name was changed to tutankhamun , and abandoned the town of akhtatan . <EOS>	39.0	-0.3420318388068608	the, hundred, was, changed, tutankhamun, ,, abandoned, town, akhtatan
හිටයිට් පාර්ශ්වයෙන්, මෙම සැලසුම හෙළිවුවහොත් ඇතිවන අවදානම සුපිලුලියුමා හොඳින් දැන සිටි නමුත් ඔහු ඉන් ලැබෙන වාසිය පිළිබඳ සිතා බැලී ය.	From Hittite Parsh, if this plan is revealed, the risk of supiluliuma is well known but he thinks of the benefit of the inhabitants.	"On the Hittite side , Supilulyuma was well aware of the risks involved if the plan was revealed , but he thought about the benefits .
"	BAD OK BAD OK BAD BAD BAD BAD BAD BAD OK BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD OK BAD OK OK	From Hittite Parsh , if this plan is revealed , the risk of supiluliuma is well known but he thinks of the benefit of the inhabitants . <EOS>	36.66666666666666	-0.6318175777883718	From, Parsh, if, this, plan, is, revealed, ,, risk, of, supiluliuma, is, well, known, but, he, thinks, of, the, benefit, of, inhabitants
ඒ වෙනුවට අල්ලාහ් යනු මුස්ලිම්වරුන්ගේ දෙවියන් යයි අදහස් කිරීම වැරදිය.	Instead, Allah is misunderstood to mean God of Muslims.	"Instead , Allah is misunderstood to mean God of Muslims .
"	OK OK OK OK OK OK OK OK OK OK OK OK	Instead , Allah is misunderstood to mean God of Muslims . <EOS>	37.0	-0.5494965662685761	
මෙවැනි කුණාටු පැය ගණනක් හෝ ශත වර්ෂ ගණනාවක් වුවත් පැවතිය හැකිය.	Such storms can last for hours or centuries.	"Such storms can last for hours or centuries .
"	OK OK OK OK OK OK OK OK OK OK	Such storms can last for hours or centuries . <EOS>	95.33333333333331	1.6939517800474198	
නමුත් කඳ සහ බීජ ලබා ගැනීම සඳහා ද මෙම ශාකය වගා කරයි.	But for mountain and seed acquisition this plant will grow.	"But the plant is also grown to obtain stems and seeds .
"	OK BAD BAD BAD BAD BAD BAD BAD BAD BAD OK OK	But for mountain and seed acquisition this plant will grow . <EOS>	22.666666666666668	-0.931057539285598	for, mountain, and, seed, acquisition, this, plant, will, grow
හඳුනාගත් ගැටළු වන්නේ ජෙරුසලම, අනාථයන්, පදිංචිකිරීම්, ආරක්ෂාව, දේශසීමාවන් හා ජලය යන කාරණායි.	Identified issues include Jerusalem, orphanages, settlements, defense, borders and water matters.	"The issues identified are Jerusalem , orphans , settlements , security , borders and water .
"	BAD OK BAD OK OK BAD OK OK OK BAD OK OK OK OK BAD OK OK	Identified issues include Jerusalem , orphanages , settlements , defense , borders and water matters . <EOS>	76.0	0.7009803542536889	Identified, include, orphanages, defense, matters
බීජ එහා මෙහා ගමන් කරන හඬින් හැඟවෙන්නේ දූරියන් ගෙඩිය හොදින් ඉදි මදුළු සුළු වශයෙන් වියළි පතින බවයි.	The voice that travels beyond the seeds feels that the durian tumor is finely dry in mosquitoes.	"The sound of the seeds moving around indicates that the durian fruit is well-formed and slightly dry .
"	OK BAD BAD BAD BAD BAD BAD BAD OK OK OK BAD OK BAD BAD BAD BAD OK OK	The voice that travels beyond the seeds feels that the durian tumor is finely dry in mosquitoes . <EOS>	14.5	-1.2854133067389582	voice, that, travels, beyond, the, seeds, feels, tumor, finely, dry, in, mosquitoes
ඔවුන්ගේ අරමුණ වී තිබුනේ රහසින්ම් යාපනයේ සැරිසරන පූජකතුමන් අල්ලා ගැනීමය.	Their purpose was to capture the wandering priestess of the secret flight.	"Their aim was to capture the priest who was secretly roaming Jaffna .
"	OK BAD OK OK OK OK BAD BAD BAD BAD BAD BAD OK OK	Their purpose was to capture the wandering priestess of the secret flight . <EOS>	76.66666666666667	0.7269661793383864	purpose, wandering, priestess, of, the, secret, flight
එහිදී රුධිරයට ඔක්සිජන් ඇතුළු වන අතර, කාබන් ඩයොක්සයිඩ් ඉවත් වේ.	There are oxygen entering the blood, and carbon dioxide is removed.	"There , oxygen enters the bloodstream and carbon dioxide is removed .
"	OK BAD OK BAD OK BAD BAD OK OK OK OK OK OK OK	There are oxygen entering the blood , and carbon dioxide is removed . <EOS>	32.0	-0.3193284515768603	are, entering, blood, ,
ඒ මූලස්ථානයට දිවා රෑ නොකඩවා දිනකට සංඥා දෙදහසක් පමණ ලැබීමට හා නිකුත් කිරීමට සිදු ව තිබිණි.	That Base had to receive two thousand signals a day and issue a day.	"The headquarters had to receive and issue about 2,000 signals a day , day and night .
"	BAD BAD OK OK OK BAD BAD OK OK OK BAD BAD BAD BAD OK OK	That Base had to receive two thousand signals a day and issue a day . <EOS>	46.0	-0.2637406977257769	That, Base, two, thousand, and, issue, a, day
මැසිඩෝනියාවේ බෙත් Jakov ධර්මශාලාවෙන් තව්රාත් ගිවිසුම් පෙට්ටිය	Tavrat agreement box from Beth Jakov Dharma of Macedonia	"Tavrat agreement box from Beth Jakov Dharma of Macedonia
"	OK OK OK OK OK OK OK OK OK OK	Tavrat agreement box from Beth Jakov Dharma of Macedonia <EOS>	65.66666666666667	0.3620445538339176	
තේජසී, තතෝජසී, සූර, සූරරාජ, අරිට්ඨ, නෙමි, අරිට්ඨනෙමි යන නම් ඇති යක්රැටියෝ කරුණු විමසා පවසත්.	Thajazi, thajazi, suharto, Ariyat, nemi, Ariyat, nemi, nemi, nemi, nemi, nemi, nemi, nemi, nemi, nemi, nemi, nemi, nemi, nemi, nemi, nemi, nemi, nemi, nemi, nemi, nemi, nemi, nemi, nemi, nemi, nemi, nemi, nemi, nemi, nemi, nemi, nemi, nemi, nemi, nemi, nemi, nemi, nemi, nemi, nemi, nemi, nemi, nemi, nem	"Rejected - the string is another language
"	BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD OK	Thajazi , thajazi , suharto , Ariyat , nemi , Ariyat , nemi , nemi , nemi , nemi , nemi , nemi , nemi , nemi , nemi , nemi , nemi , nemi , nemi , nemi , nemi , nemi , nemi , nemi , nemi , nemi , nemi , nemi , nemi , nemi , nemi , nemi , nemi , nemi , nemi , nemi , nemi , nemi , nemi , nemi , nemi , nemi , nemi , nemi , nemi , nemi , nemi , nemi , nem <EOS>	2.6666666666666665	-1.5092696434009785	Thajazi, ,, thajazi, ,, suharto, ,, Ariyat, ,, nemi, ,, Ariyat, ,, nemi, ,, nemi, ,, nemi, ,, nemi, ,, nemi, ,, nemi, ,, nemi, ,, nemi, ,, nemi, ,, nemi, ,, nemi, ,, nemi, ,, nemi, ,, nemi, ,, nemi, ,, nemi, ,, nemi, ,, nemi, ,, nemi, ,, nemi, ,, nemi, ,, nemi, ,, nemi, ,, nemi, ,, nemi, ,, nemi, ,, nemi, ,, nemi, ,, nemi, ,, nemi, ,, nemi, ,, nemi, ,, nemi, ,, nemi, ,, nemi, ,, nemi, ,, nemi, ,, nemi, ,, nemi, ,, nemi, ,, nemi, ,, nemi, ,, nem
කුමන හෝ මාර්ගයකින් සිරියාව වෙත හමුදා පැමිණි පසු, ඔවුහු ජොර්දාන් නිම්නයේ දිගේ ගමන් කොට කාඩේෂ්ගේ බිම් කොල්ලකමින් උතුරට ගමන් කරන්නට වූහ.	Once the military arrived in Syria from which or path, they traveled along the Jordan Valley and robbed khadesh's lands to the north.	"Once the troops arrived in Syria by any means , they marched along the Jordan Valley , plundering Kadesh 's land and heading north .
"	OK OK BAD OK OK OK BAD BAD BAD BAD OK OK BAD OK OK OK OK BAD BAD BAD OK BAD BAD BAD OK OK OK	Once the military arrived in Syria from which or path , they traveled along the Jordan Valley and robbed khadesh 's lands to the north . <EOS>	32.0	-0.5606425142815269	military, from, which, or, path, traveled, and, robbed, khadesh, lands, to, the
වයසට ගිහින් ඉන්ද්රිබයයන් දුබලව එක්තැන්ව අවුරුදු ගණන් දුක් විදින්නට සිදු විය හැකි බව සිතන්න.	Think the individuals might have to suffer for years.	"Imagine for a second you were transposed into the karmic driven world of Earl .
"	BAD BAD BAD BAD BAD BAD BAD BAD BAD OK OK	Think the individuals might have to suffer for years . <EOS>	54.0	-0.1131654198736722	Think, the, individuals, might, have, to, suffer, for, years
මෙම වංශයට අයත් සාමාජිකයින් අවම වශයෙන් 2,000ක් වත් කොරියාවේ සිටිතැයි විශ්වාස කෙරේ.	Members of this clan are believed to have been at least 2,000 in Korea.	"It is believed that there are at least 2,000 members of this clan in Korea .
"	BAD BAD BAD BAD OK BAD BAD BAD BAD BAD BAD BAD OK OK OK OK	Members of this clan are believed to have been at least 2,000 in Korea . <EOS>	77.33333333333333	0.934537645470552	Members, of, this, clan, believed, to, have, been, at, least, 2,000
මේ නිසා 11 වන හා 13 වන සියවස් කාලය තුළදී බෞද්ධ විහාරස්තාන දහස් ගණනක් එහි අගනගරයේ ඉදි කෙරැණි.	Therefore, in the 11th and 13th centuries thousands of Buddhists were built in its capital.	"As a result , thousands of Buddhist temples were built in the capital during the 11th and 13th centuries .
"	BAD BAD BAD BAD BAD BAD BAD BAD OK OK BAD OK OK OK BAD OK BAD OK	Therefore , in the 11th and 13th centuries thousands of Buddhists were built in its capital . <EOS>	24.666666666666668	-0.7131382406089545	Therefore, ,, in, the, 11th, and, 13th, centuries, Buddhists, its, .
මෙම සිතුවම් මගින් පුරාතන රාජධානියේ එදිනෙදා දිවිය සහ සංස්කෘතික අංග නිරූපණය කරයි.	These paintings represent the life and cultural elements of the ancient kingdom.	"These paintings depict the everyday life and cultural aspects of the ancient kingdom .
"	OK OK BAD OK BAD OK OK BAD OK OK OK OK OK OK	These paintings represent the life and cultural elements of the ancient kingdom . <EOS>	89.5	1.3681050842913205	represent, life, elements
ඒවා කොතරම් කුඩාද යත් 1cm ක් දක්වා ඇදීමට, පැත්තෙන් පැත්ත 30,000 සිට 750,000 වාරයක් දක්වා ඇදිය යුතු වේ.	How small they are to draw up to 1cm, the side must draw up to 30,000 to 750,000 times.	"They are so small that to pull up to 1cm , you have to pull from side to side 30,000 to 750,000 times .
"	BAD BAD BAD BAD OK BAD OK OK OK OK BAD BAD BAD BAD BAD OK BAD OK OK OK OK OK	How small they are to draw up to 1cm , the side must draw up to 30,000 to 750,000 times . <EOS>	65.33333333333333	0.4900531645132805	How, small, they, are, draw, the, side, must, draw, up, 30,000
\tදේශපාලන පක්ෂ රටින් රටට වෙනස් වුව ද පොදුවේ පහත සඳහන් අංග ලක්ෂණ දැකිය හැකිය.	Different from country to country, the following elemental points can be seen in common.	"Although political parties vary from country to country , the following features are common .
"	BAD OK OK OK OK OK OK OK BAD BAD BAD BAD BAD BAD OK OK OK	Different from country to country , the following elemental points can be seen in common . <EOS>	67.66666666666667	0.4350470387899394	Different, elemental, points, can, be, seen, in
ඉන් එක් අවස්ථාවක් ලෙස 666දී ටායි කන්දේ පූජාව දැක්විය හැක.	As one of those opportunities can be viewed the sacrifice of mount tai in 666.	"The sacrifice at Mount Tai in 666 can be identified as One such occasion .
"	BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD OK OK	As one of those opportunities can be viewed the sacrifice of mount tai in 666 . <EOS>	60.66666666666666	0.4613754545019197	As, one, of, those, opportunities, can, be, viewed, the, sacrifice, of, mount, tai, in, 666
චේතනාවෙන් ඒ රූපය ලබාගත යුතුය, අකමැති එකක් නම් ඉවත් කළ යුතුය ආදී වශයෙන් සංස්කාර ඇති වෙනවා.	Intentionally that image should be taken, if one doesn't want to be removed, formally edited.	"The image should be taken on purpose , if it is not liked , it should be removed , etc .
"	BAD BAD OK OK OK OK BAD OK BAD BAD BAD BAD BAD OK OK OK BAD BAD OK OK	Intentionally that image should be taken , if one doesn 't want to be removed , formally edited . <EOS>	86.66666666666667	0.987123608637784	Intentionally, that, ,, one, doesn, 't, want, to, formally, edited
එකක් වෙනුවට තවත් දෙයක් ආදේශ කිරීම මෙහිදී දැකගත හැකි විය.	Instead of one, replacement was seen here.	"Substituting one for another was seen here .
"	BAD BAD OK BAD BAD OK OK OK OK OK	Instead of one , replacement was seen here . <EOS>	52.333333333333336	-0.0111600626879712	Instead, of, ,, replacement
නමුත් ඇතැම්විට මෙහි රචක මුර්සුලි ඉතිහාසගත තොරතුරු මඳක් වෙනස් කරමින්, මෙම පවාදයේ සම්පූර්ණ වගකීම ඊජිප්තුවරුන් වෙත පවරන්නට උත්සාහ ගත්තා විය හැක.	But sometimes here changing the fanatical mursuli historical information little, the full responsibility of this evening may have been attributed to Egyptians.	"But perhaps Mursuli , the author here , changed some of the historical information and tried to place full responsibility for the controversy on the Egyptians .
"	OK BAD BAD BAD OK BAD BAD BAD BAD BAD BAD OK BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD OK OK OK	But sometimes here changing the fanatical mursuli historical information little , the full responsibility of this evening may have been attributed to Egyptians . <EOS>	60.0	0.2693083799350346	sometimes, here, changing, fanatical, mursuli, historical, information, little, ,, full, responsibility, of, this, evening, may, have, been, attributed, to
පළාත් නැවත විෂයයන්ට බෙදුණු අතර, ඒවායේ පාලනය විෂයපතිවරුනට හිමි විය.	The regions were again divided into subjects, and their control was entitled to the subjects.	"The provinces were again subdivided into subjects , and the subject masters were in control .
"	OK BAD OK OK BAD OK OK OK OK BAD BAD BAD BAD BAD BAD BAD OK OK	The regions were again divided into subjects , and their control was entitled to the subjects . <EOS>	43.5	-0.2337902527245739	regions, divided, their, control, was, entitled, to, the, subjects
ගුවන් යානය පතිත වූ ස්ථානය වට කරමින් එය නිර්මාණය වෙයි.	Surrounding where the aircraft is low, it will be created.	"It create surrounds the aeroplane crash site .
"	BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD OK OK	Surrounding where the aircraft is low , it will be created . <EOS>	19.0	-0.9313400443360624	Surrounding, where, the, aircraft, is, low, ,, it, will, be, created
එක් රොක් වූ සලාද පලිබෝධ ආකර්ෂණයට සහ රෝග සෑදීමට නැඹුරු වේ.	One rocked salad tends to attract vengeance and create illusions.	"Cluttered salad tends to attract pests and cause disease .
"	BAD BAD OK OK OK OK BAD OK BAD BAD OK OK	One rocked salad tends to attract vengeance and create illusions . <EOS>	22.0	-1.0219937676463646	One, rocked, vengeance, create, illusions
IIIවන තුත්මෝස්ට ආසන්න සමයක මෙම හට්ෂෙප්සුට් ඉතිහාසය නැවත ලියවා ඇති බව පැහැදිළි ය.	It is clear that this hutshepsut history was rewritten in a season III.	"It is clear that this Hatshepsut history was rewritten around the time of Thutmose III .
"	OK OK OK OK OK BAD OK OK OK BAD BAD BAD OK OK OK	It is clear that this hutshepsut history was rewritten in a season III . <EOS>	39.5	-0.5420539413694024	hutshepsut, in, a, season
[[චීන කොමියුනිස්ට් පක්ෂය]] චීන මහා භූමියේ පාලනය සියතට ගත්තේ ය.	The Chinese Communist party took control of the great land of China.	"[ [ The Communist Party of China ] ] took control of the Chinese mainland .
"	BAD BAD OK BAD BAD OK OK OK BAD BAD BAD BAD OK OK	The Chinese Communist party took control of the great land of China . <EOS>	63.66666666666666	0.6030481836948561	The, Chinese, party, took, great, land, of, China
සුරකුම්පත් තැරව්කරුවන් සහ වෙළෙන්දන්ට එරෙහිව ගනුදෙනුකරුවන්ගෙන් එල්ලවන වන්දි අය කරගැනීම් බොහෝවිට හෝ සම්පූර්ණයෙන්ම පාහේ සමථකරණයෙන් විසඳෙනු ලැබේ.	Save Bargainers and merchants engage in compensation from customers that are often or almost entirely solved by the equation.	"Customer indemnity against securities brokers and dealers is often or almost entirely settled through conciliation .
"	BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD OK OK OK OK BAD BAD BAD BAD OK OK	Save Bargainers and merchants engage in compensation from customers that are often or almost entirely solved by the equation . <EOS>	73.66666666666667	0.6285414411185499	Save, Bargainers, and, merchants, engage, in, compensation, from, customers, that, are, solved, by, the, equation
තීව්සන් විසින් සුලෛයිමාන් කඳු පන්තිය ආසන්නයෙ සිදුකරන පර්යේෂණ වලින් තවත් හඳුනා නොගත් ක්ශීරපායි විශේෂයක සැකිල්ලක් සොයාගනු ලබනවා.	Intensive research conducted near the windyman mountain class finds another unidentified skeleton of a species of mammal.	"Thieveson 's research near the Sulaiman Mountains reveals a skeleton of another unidentified mammal species .
"	BAD BAD BAD OK OK BAD BAD BAD BAD BAD BAD OK OK BAD BAD BAD BAD OK OK	Intensive research conducted near the windyman mountain class finds another unidentified skeleton of a species of mammal . <EOS>	83.0	1.077388899960435	Intensive, research, conducted, windyman, mountain, class, finds, another, unidentified, a, species, of, mammal
භූමිය,ජනගහනය, ස්වාධිපති බලය හා ආණ්ඩුව යන සාධක හතර පදනම් කොට ගෙන ගොඩ නැගී ඇත.	Land, population, independence and government are based on four factors.	"It is built on four factors : land , population , sovereignty and government
"	BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD OK	Land , population , independence and government are based on four factors . <EOS>	29.666666666666668	-0.5554402103205827	Land, ,, population, ,, independence, and, government, are, based, on, four, factors, .
ධාතු කියන්නේ සත්ත්ව පුද්ගල නොවන හේතූන් නිසා හටගත් මූලද්රකව්ය් කියන අර්ථයෙන්.	Capacities are animal individuals for reasons of non - capacitive elements.	"Relics are elements that originated for non-animal causes .
"	BAD OK BAD BAD BAD BAD BAD BAD BAD BAD BAD OK OK	Capacities are animal individuals for reasons of non - capacitive elements . <EOS>	33.333333333333336	-0.7640116655364859	Capacities, animal, individuals, for, reasons, of, non, -, capacitive, elements
සියලුම මාංශ ශාක භක්ෂකයෙකුගෙන් පැමිණිය යුතු අතර ඒවා දෙවියන් වෙනුවෙන් මරණ ලද සතුන් විය යුතුය.	All muscles must come from a vegetarian and they must be animals who were killed for God.	"All carnivores must come from a herbivore and be slaughtered for God .
"	OK BAD OK OK OK OK BAD OK BAD BAD OK BAD BAD BAD BAD OK OK OK OK	All muscles must come from a vegetarian and they must be animals who were killed for God . <EOS>	28.33333333333333	-0.9609047498304096	muscles, vegetarian, they, must, animals, who, were, killed
තවත් උදාහරණයක් නම් අබාධිතව හෝ බීමත්කම නිසා විකෘති හෝ මන්ද මානසිකභාවයෙන් පෙළෙන්නන් දැක්විය හැකිය.	Another example of disability or drinking can be seen in mutant or malicious texts.	"Another example is people with distorted or demented psyches due to disablities or drunkedness .
"	OK OK BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD OK OK	Another example of disability or drinking can be seen in mutant or malicious texts . <EOS>	26.0	-0.7055720227877216	of, disability, or, drinking, can, be, seen, in, mutant, or, malicious, texts
ඒකාබද්ධ හමුදාව විසින් එක් පළාතක පාලනය ඉරාක රජයට විධිමත්ව පවරා දෙන ලදි.	Control of one region by the union army was formalized into the Iraqi government.	"The coalition forces formally handed over control of one province to the Iraqi government .
"	BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD OK OK OK OK OK	Control of one region by the union army was formalized into the Iraqi government . <EOS>	67.66666666666667	0.4673249782049396	Control, of, one, region, by, the, union, army, was, formalized, into
එදින ඔහුගේ නිවසෙහි ඔහුගේ බිරිය හා නැඟණිය කලහ කරමින් සිටින්නාහ.	Early in his home, his wife and ascendant are agitating.	"His wife and sister were arguing at his house that day .
"	BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD OK OK	Early in his home , his wife and ascendant are agitating . <EOS>	24.0	-1.0947796051220868	Early, in, his, home, ,, his, wife, and, ascendant, are, agitating
නමුත් තවමත් සූදානම්ව නොසිටි සෙසු කුමාරවරුන් නැගී සිටියේ නැත.	But not yet ready, the squadron did not stand.	"But the other princes , who were not yet ready , did not rise .
"	OK BAD OK OK OK BAD BAD OK OK BAD OK OK	But not yet ready , the squadron did not stand . <EOS>	35.833333333333336	-0.6345034704816562	not, the, squadron, stand
අර්හත් වහන්සේලා යනු බුදුන් කියු දහම අවබෝධයෙන් නිබ්බාන පසක් කරගත් අයයි.	Arthropods are those who have made a nibbon soil in perception of Buddha Cuisine.	"Arahants are those who have attained Nibbana by understanding the teachings of the Buddha .
"	BAD OK OK OK OK BAD BAD BAD BAD BAD BAD OK BAD BAD OK OK	Arthropods are those who have made a nibbon soil in perception of Buddha Cuisine . <EOS>	48.333333333333336	-0.0201556466832417	Arthropods, made, a, nibbon, soil, in, perception, Buddha, Cuisine
නොයෙක් පළාත් වල ජීවත්වෙමින් කාලය ගෙවන පවුල අනතුරුව වර්ජිනියාවේ ෆෙඩරික්ස්බර්ග් ගමේ රැෆහැනෙක් ගඟ අසල අක්කර 260 ක වත්තක පදිංචියට යති.	The family who spent time living in nottinghamshire province in the federally recognized village of rafahneck near the river 260 acre garden in Virginia.	"After living in various parts of the country , the family moved to Federicksburg , Virginia , where they settled on a 260-acre estate near the Rafahen River .
"	BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD OK OK	The family who spent time living in nottinghamshire province in the federally recognized village of rafahneck near the river 260 acre garden in Virginia . <EOS>	25.666666666666668	-0.6794084144436955	The, family, who, spent, time, living, in, nottinghamshire, province, in, the, federally, recognized, village, of, rafahneck, near, the, river, 260, acre, garden, in, Virginia
මෙම මාර්ගයෙහි වූ පිපිරීම් දෙකෙහි බලය උමග දිගේ ගලායාම නිසා එහි බලය අඩු වන්නට ඇත.	The power of the two explosions on this route is reduced due to the flow of the tunnel.	"The power of the two eruptions on this route may have been reduced due to the flow along the tunnel .
"	OK OK OK OK OK BAD OK OK OK BAD OK OK OK OK OK BAD OK OK OK OK	The power of the two explosions on this route is reduced due to the flow of the tunnel . <EOS>	85.33333333333333	1.2443305113152223	explosions, is, of
