src	mt	ref	tags	mt4word	score	z_score	error_words
În fața condamnării populare și a opoziției din propria sa armată, Beiyang, Yuan a fost forțat să abdice și să restabilească republica.	In the face of popular condemnation and opposition in its own army, Beiyang, Yuan has been forced to abstain and re-publish.	"In the face of popular condemnation and opposition from his own army , Beiyang , Yuan was forced to abdicate and restore the republic .
"	OK OK OK OK OK OK OK OK BAD BAD OK OK OK OK OK OK BAD BAD OK OK BAD OK BAD OK OK	In the face of popular condemnation and opposition in its own army , Beiyang , Yuan has been forced to abstain and re-publish . <EOS>	26.0	-1.4217132497199494	in, its, has, been, abstain, re-publish
"În tratatul sau ""Despre neființă"", Gorgias pune ontologia lui Parmenide în contradicție cu ea însăși arătând că Ființă nu există."	In the treaty or 'Desprenefiance', Gorgias is putting Parmenide's ontology at odds with it by showing that Fition does not exist.	"In his treatise "" On Non-Being "" , Gorgias contradicts Parmenides ' ontology by itself showing that the Being does not exist .
"	OK BAD BAD BAD BAD BAD BAD OK OK BAD BAD BAD BAD OK BAD BAD BAD BAD BAD OK OK BAD OK OK OK OK OK	In the treaty or ' Desprenefiance ' , Gorgias is putting Parmenide 's ontology at odds with it by showing that Fition does not exist . <EOS>	16.666666666666668	-1.6668205185375984	the, treaty, or, ', Desprenefiance, ', is, putting, Parmenide, 's, at, odds, with, it, by, Fition
"Eram furios despre numirea imbecilului, ridicolului Hitler."""	"We were furious about the appointment of the Hitler logo. """	"I was furious about the naming of the idiot , the ridiculous Hitler . ""
"	BAD BAD OK OK OK BAD OK BAD BAD BAD OK OK OK	"We were furious about the appointment of the Hitler logo . "" <EOS>"	24.0	-1.407246266641251	We, were, appointment, the, Hitler, logo
Dacă la deschiderea ochilor vor vedea ființe de sex femeiesc se va naște fetiță, iar dacă vor vedea ființe de sex bărbătesc se va naște băiat.	If the eyes are opened, female beings will be born, and if male beings are born, they will be born.	"If they see female beings when they open their eyes , a girl will be born , and if they see male beings , a boy will be born .
"	OK BAD BAD BAD BAD OK BAD BAD OK OK OK OK OK OK BAD OK BAD BAD BAD BAD OK OK OK OK OK	If the eyes are opened , female beings will be born , and if male beings are born , they will be born . <EOS>	18.666666666666668	-1.7411335179139702	the, eyes, are, opened, female, beings, male, are, born, ,, they
Reforma electorală a dublat astfel numărul alegătorilor la 700 000.	The electoral reform thus doubled the number of voters to 700 000.	"Electoral reform has doubled the number of voters to 700,000 .
"	BAD BAD OK BAD OK OK OK OK OK OK BAD BAD OK OK	The electoral reform thus doubled the number of voters to 700 000 . <EOS>	97.0	0.9804817017443516	The, electoral, thus, 700, 000
Obiectivul este de a reduce substanțial riscul efectelor deterministe prin luarea măsurilor de protecție înainte de producerea eliberării.	The objective is to substantially reduce the risk of determinative effects by taking protective measures before release takes place.	"The objective is to substantially reduce the risk of determinative effects by taking protective measures before release takes place .
"	OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK	The objective is to substantially reduce the risk of determinative effects by taking protective measures before release takes place . <EOS>	92.16666666666669	0.7973655073994522	
În condițiile acestor flancuri se formează rîpe și sisteme întregi de rîpe cu pante supuse alunecărilor de teren.	Under the conditions of these sidewalls, the races and whole races with slopes subjected to the landslides are formed.	"Under the conditions of these flanks , ravines and entire systems of ravines with slopes subjected to landslides are formed .
"	OK OK OK OK OK BAD OK BAD BAD BAD BAD BAD OK OK OK OK BAD OK OK OK OK OK	Under the conditions of these sidewalls , the races and whole races with slopes subjected to the landslides are formed . <EOS>	42.16666666666666	-0.975543388738352	sidewalls, the, races, and, whole, races, the
Gladiatorii erau sclavi fortați și antrenați sǎ lupte, dar mulți erau oameni liberi în căutare de faimă și glorie.	Gladiers were forced slaves and skilled fought, but many were free feelings seeking faime and glory.	"Gladiers were slaves forced and trained to fight , but many were free people seeking faime and glory .
"	OK OK BAD BAD BAD BAD BAD OK OK OK OK OK BAD OK OK OK OK OK OK	Gladiers were forced slaves and skilled fought , but many were free feelings seeking faime and glory . <EOS>	45.333333333333336	-0.8756375823960053	forced, slaves, and, skilled, fought, feelings
Această relație nu este o relație de opoziție, precum contrarietatea, nici de concordanță, ca subordonarea.	This relationship is not an opposition relationship, such as contrast, nor matching, as subordination.	"This relationship is not a relationship of opposition , like adversity , nor of concordance , like subordination .
"	OK OK OK OK BAD BAD BAD BAD BAD BAD BAD OK OK BAD OK BAD OK OK OK	This relationship is not an opposition relationship , such as contrast , nor matching , as subordination . <EOS>	87.66666666666667	0.6348073081661448	an, opposition, relationship, ,, such, as, contrast, matching, as
Cei care câștigau luptele dupǎ o vreme nu erau numai eliberați, ci deveneau faimoși.	Those who won the battles at a time were not only freed, but rather famous.	"Those who won the battles after a while were not only freed , but became famous .
"	OK OK OK OK OK BAD OK BAD OK OK OK OK OK OK BAD OK OK OK	Those who won the battles at a time were not only freed , but rather famous . <EOS>	75.66666666666667	0.3532685243762148	at, time, rather
Pot fi identificate diferite tipuri de cumpărători.	Different types of buyers can be identified.	"Different types of buyers can be identified .
"	OK OK OK OK OK OK OK OK OK	Different types of buyers can be identified . <EOS>	100.0	1.0497488493690676	
Ele difereau din punctul de vedere al numărului componenților.	They differed in terms of the number of components.	"They differed in terms of the number of components .
"	OK OK OK OK OK OK OK OK OK OK OK	They differed in terms of the number of components . <EOS>	100.0	0.9544604947811838	
Harris era nu dorea folosirea bombardierelor americane pentru bombardamentele de precizie.	Harris did not want to use US bombardments for precision bombardments.	"Harris was unwilling to use American bombers for precision bombing .
"	OK BAD BAD BAD OK OK BAD BAD OK OK BAD OK OK	Harris did not want to use US bombardments for precision bombardments . <EOS>	87.66666666666667	0.6415171266625496	did, not, want, US, bombardments, bombardments
În 410, vizigoții invadează Roma punând capăt stăpânirii romane asupra Peninsulei Italice.	In 410, the visitors invade Rome by putting an end to the Roman master of the Italian Peninsula.	"In 410 , the Visigoths invaded Rome , ending Roman rule over the Italian Peninsula .
"	OK OK OK OK BAD BAD OK BAD BAD BAD BAD BAD BAD OK BAD BAD OK OK OK OK OK	In 410 , the visitors invade Rome by putting an end to the Roman master of the Italian Peninsula . <EOS>	50.66666666666666	-0.5717552693645482	visitors, invade, by, putting, an, end, to, the, master, of
Aceasta îi oferă lui Han șansa să se alăture revoluțieii împotriva Imperiului, dar el refuză.	This gives Han the chance to join the revolutions against the Empire, but he refuses to join.	"This gives Han a chance to join the revolution against the Empire , but he refuses .
"	OK OK OK BAD OK OK OK OK BAD OK OK OK OK OK OK OK BAD BAD OK OK	This gives Han the chance to join the revolutions against the Empire , but he refuses to join . <EOS>	97.33333333333331	0.9509806451584376	the, revolutions, to, join
Ca urmare, doar 12 bombardiere au fost doborâte și 31 avariate în prima noapte.	As a result, only 12 bombardments were brought down and 31 aborted at the first night.	"As a result , only 12 bombers were shot down and 31 damaged on the first night .
"	OK OK OK OK OK OK BAD OK BAD OK OK OK BAD BAD OK OK OK OK OK	As a result , only 12 bombardments were brought down and 31 aborted at the first night . <EOS>	53.66666666666666	-0.5578933197195344	bombardments, brought, aborted, at
Singura dată când nu a reușit să termine cursa a fost la prima sa participare.	The only time it failed to complete the trip was its first participation.	"The only time he failed to finish the race was at his first participation .
"	OK OK OK BAD OK OK BAD OK BAD OK BAD OK OK OK OK	The only time it failed to complete the trip was its first participation . <EOS>	88.33333333333333	0.7172649749963668	it, complete, trip, its
Escadrilele RAF nu au raportat pierderi în cursul acestor angajamente.	RIA maturities have not reported losses during these commitments.	"RAF squadrons did not report any losses during these commitments .
"	BAD BAD BAD OK BAD OK OK OK OK OK OK	RIA maturities have not reported losses during these commitments . <EOS>	30.0	-1.395975407054724	RIA, maturities, have, reported
Reprezentau un grup privilegiat și restrâns de experți.	They were a privileged and restricted group of experts.	"They represented a privileged and small group of experts .
"	OK BAD OK OK OK BAD OK OK OK OK OK	They were a privileged and restricted group of experts . <EOS>	100.0	1.178790874691117	were, restricted
Au flori unisexuate, mici, numeroase, așezate pe un ax comun, alcătuind inflorescențe amentiforme.	They have unskinned, small, large flowers placed on a common axis making up amentiform inflorescences.	"They have unisexual , small , numerous flowers placed on a common axis , making up amentiform inflorescences .
"	OK OK BAD OK OK OK BAD OK OK OK OK OK OK BAD OK OK OK OK OK	They have unskinned , small , large flowers placed on a common axis making up amentiform inflorescences . <EOS>	48.66666666666666	-0.769204832756726	unskinned, large, making
O sută de mii de tory au părăsit America în anii revoluției.	One hundred thousand window left America in the years of the revolution.	"One hundred thousand Tories left America during the Revolution .
"	OK OK OK BAD OK OK BAD BAD BAD BAD OK BAD OK OK	One hundred thousand window left America in the years of the revolution . <EOS>	23.0	-1.5656939281644544	window, in, the, years, of, revolution
În China și Japonia au fost mai puține inovații artistice din cauza izolaționismului.	In China and Japan there have been fewer artistic innovations due to isolationism.	"In China and Japan there have been fewer artistic innovations due to isolationism .
"	OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK	In China and Japan there have been fewer artistic innovations due to isolationism . <EOS>	96.33333333333331	0.9360924422223462	
Elveția se mândrește cu cel mai mare număr de titluri de ziare publicate în raport cu populația și dimensiunea sa.	Switzerland shall handle the highest number of newspaper papers in relation to its population and size.	"Switzerland is proud of the highest number of newspaper headlines published in relation to its population and size .
"	OK BAD BAD OK OK OK OK OK BAD OK OK OK OK OK OK OK OK OK	Switzerland shall handle the highest number of newspaper papers in relation to its population and size . <EOS>	61.0	-0.2777794587598158	shall, handle, papers
Singurul aeroport din România certificat EASA, Aeroportul Internațional Timișoara servește ca bază operațională pentru Ryanair și Wizz Air.	The only Romanian airport certified by EASA, Timişoara International Airport serves as an operational basis for Ryanair and Wizz Air.	"The only airport in Romania certified by EASA , Timisoara International Airport serves as an operational base for Ryanair and Wizz Air .
"	OK OK BAD BAD OK OK OK OK BAD OK OK OK OK OK OK BAD OK OK OK OK OK OK OK	The only Romanian airport certified by EASA , Timişoara International Airport serves as an operational basis for Ryanair and Wizz Air . <EOS>	87.66666666666667	0.8895929577221381	Romanian, airport, Timişoara, basis
Țările Române acceptă plata tributului și reglementarea relațiilor pentru succesiunea la tronul Wallahiei.	The Romanian countries accept the payment of the attribute and regulation of relationships for the succession to the section of Wallahia.	"The Romanian countries accept the payment of the tribute and the regulation of the relations for the succession to the throne of Wallachia .
"	OK OK OK OK OK OK OK OK BAD OK BAD OK BAD OK OK OK OK OK BAD OK BAD OK OK	The Romanian countries accept the payment of the attribute and regulation of relationships for the succession to the section of Wallahia . <EOS>	35.0	-1.0314813181019724	attribute, regulation, relationships, section, Wallahia
Dostoievski critică vehement acest curent filozofic, prin vocea omului din subterană.	Dostoivski is strongly critical of this philosophical current, through the human voice in the underground.	"Dostoevsky vehemently criticizes this philosophical current through the voice of the underground man .
"	BAD BAD BAD BAD BAD OK OK OK BAD OK OK BAD OK BAD OK OK BAD OK	Dostoivski is strongly critical of this philosophical current , through the human voice in the underground . <EOS>	85.66666666666667	0.6858080964572687	Dostoivski, is, strongly, critical, of, ,, human, in, .
Politica estică a lui Octavian a avut în vedere mai ales raporturile cu regii parți și armeni.	Octavian's eastern policy mainly considered relations with the King Parks and Armenians.	"Octavian 's eastern policy focused on relations with the Parthian and Armenian kings .
"	OK OK OK OK BAD BAD OK OK OK BAD BAD BAD BAD OK OK	Octavian 's eastern policy mainly considered relations with the King Parks and Armenians . <EOS>	64.0	-0.3130408280743199	mainly, considered, King, Parks, and, Armenians
Rossmann locuiește cu unchiul o perioadă, dar i se solicită să plece după ce încalcă o interdicție de a vizita un anume prieten al senatorului.	Rossmann has lived for a while, but is asked to leave after breaking a ban on visiting a particular senator's friend.	"Rossmann lives with his uncle for a while , but is asked to leave after violating a ban on visiting a certain friend of the senator .
"	OK BAD BAD OK OK OK OK OK OK OK OK OK OK BAD OK OK OK OK OK BAD BAD BAD BAD OK OK	Rossmann has lived for a while , but is asked to leave after breaking a ban on visiting a particular senator 's friend . <EOS>	21.666666666666668	-1.5756362767400098	has, lived, breaking, particular, senator, 's, friend
thumbValea Jiuzhaigou a fost declarată ca Patrimoniu Mondial de către UNESCO în 1992.	thumbValea JiuzHaigou was declared World Heritage by UNESCO in 1992.	"thumbJiuzhaigou valley was declared World Heritage by UNESCO in 1992 .
"	BAD BAD OK OK OK OK OK OK OK OK OK OK	thumbValea JiuzHaigou was declared World Heritage by UNESCO in 1992 . <EOS>	77.66666666666667	0.2735015239694295	thumbValea, JiuzHaigou
În paginile revistei au apărut portretele lui Grigore Băleanu, Grigore Ghica și a domnitorului Alexandru Ghica.	Grigore Elleanu, Grigore Ghica and Mr. Alexander Ghica appeared on the pages of the magazine.	"The portraits of Grigore Băleanu , Grigore Ghica and ruler Alexandru Ghica appeared in the pages of the magazine .
"	BAD BAD OK OK OK OK BAD BAD OK OK BAD OK OK OK OK OK OK OK	Grigore Elleanu , Grigore Ghica and Mr. Alexander Ghica appeared on the pages of the magazine . <EOS>	64.83333333333333	-0.1212991412735291	Grigore, Elleanu, Mr., Alexander, on
Lecca a făcut o cerere adresată domnitorului Alexandru Ghica pentru înființarea tipografiei de abia în data de 9 iulie 1837.	Lecca made a request to Mr Alexander Ghica for setting up the printer only on 9 July 1837.	"Lecca made a request addressed to the ruler Alexandru Ghica for the establishment of the printing house only on July 9 , 1837 .
"	OK OK OK OK BAD BAD BAD OK OK BAD BAD OK BAD OK OK BAD BAD OK OK OK	Lecca made a request to Mr Alexander Ghica for setting up the printer only on 9 July 1837 . <EOS>	53.0	-0.5510583452771772	to, Mr, Alexander, setting, up, printer, 9, July
"Biblioteca ""V. A. Urechia"" dispune de peste 600000 de titluri și are peste 150 de abonamente la ziare și reviste."	"The Library ""V. V. Urechia"" has more than 600000 titles and has more than 150 subscriptions to newspapers and magazines."	"The "" V. A. Urechia "" library has over 600,000 titles and has over 150 subscriptions to newspapers and magazines .
"	OK BAD OK OK BAD OK OK BAD BAD BAD BAD OK OK OK BAD BAD OK OK OK OK OK OK OK OK	"The Library "" V. V. Urechia "" has more than 600000 titles and has more than 150 subscriptions to newspapers and magazines . <EOS>"	54.66666666666666	-0.325084166812238	Library, V., has, more, than, 600000, more, than
"De obicei, manevra aleasă este chiar cea pe care unul sau ambii wrestleri o folosesc ca finisher move, caz în care meciul se numește ""Finisher Match""."	The Commission takes note of the fact that the BAFA's own decision is based on the fact that the BAFA has decided to grant the BAFA an exemption.	"Usually , the chosen maneuver is the one that one or both wrestlers use as a finisher move , in which case the match is called "" Finisher Match "" .
"	BAD BAD BAD BAD BAD OK BAD OK BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD OK OK	The Commission takes note of the fact that the BAFA 's own decision is based on the fact that the BAFA has decided to grant the BAFA an exemption . <EOS>	3.1666666666666665	-2.453534048646963	The, Commission, takes, note, of, fact, the, BAFA, 's, own, decision, is, based, on, the, fact, that, the, BAFA, has, decided, to, grant, the, BAFA, an, exemption
El de asemenea a tratat conceptul de cauzalitate, noțiunea de ipoteză și de verificare a ipotezelor.	It also dealt with the concept of causation, the notion of assumption and verification of assumptions.	"He also dealt with the concept of causality , the notion of hypothesis and hypothesis testing .
"	BAD OK OK OK OK OK OK BAD OK OK OK OK BAD OK BAD BAD BAD OK OK	It also dealt with the concept of causation , the notion of assumption and verification of assumptions . <EOS>	100.0	1.011241821818759	It, causation, assumption, verification, of, assumptions
Rivalitatea legată de fostele teritorii arabe ale Imperiului Otoman a contribuit enorm la adâncirea divergențelor pe problema germană.	The rivalry linked to the former Arab territories of the Ottoman Empire has contributed enormously to deepening divergences on the German issue.	"The rivalry linked to the former Arab territories of the Ottoman Empire has contributed enormously to deepening divergences on the German issue .
"	OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK	The rivalry linked to the former Arab territories of the Ottoman Empire has contributed enormously to deepening divergences on the German issue . <EOS>	93.0	1.0237753958474405	
Opinia publică spera că noul cancelar va avea autoritatea să reinstaleze ordinea în țară.	The public hopes that the new Chancellor will have the authority to resettle order in the country.	"Public opinion hoped that the new chancellor would have the authority to restore order in the country .
"	BAD BAD BAD OK OK OK BAD BAD OK OK OK OK BAD OK OK OK OK OK OK	The public hopes that the new Chancellor will have the authority to resettle order in the country . <EOS>	89.33333333333333	0.5518386717517806	The, public, hopes, Chancellor, will, resettle
În India, mulți elefanți care muncesc au fost supuși abuzurilor.	In India, many working elephants have been subjected to abuse.	"In India , many working elephants have been abused .
"	OK OK OK OK OK OK OK OK BAD BAD BAD OK OK	In India , many working elephants have been subjected to abuse . <EOS>	99.66666666666669	1.1053797103246457	subjected, to, abuse
Un bombardier Ju 88 a fost lovit, iar Trautloft a preluat sarcina asigurării acestuia o protecție specială.	A bombardier Ju 88 was hit and Trautloft took over the task of providing him with special protection.	"A Ju 88 bomber was hit , and Trautloft took over the task of providing him with special protection .
"	OK BAD OK OK BAD OK BAD OK OK OK OK OK OK OK OK OK OK OK OK OK	A bombardier Ju 88 was hit and Trautloft took over the task of providing him with special protection . <EOS>	84.33333333333333	0.6572784963259873	bombardier, was, and
Desigur, textul poetic nu se conformează întocmai unui presupus ideal.	Of course, the poetic text does not comply with exactly one supposed ideal.	"Of course , the poetic text does not conform exactly to a supposed ideal .
"	OK OK OK OK OK OK OK OK BAD BAD BAD BAD OK OK OK OK	Of course , the poetic text does not comply with exactly one supposed ideal . <EOS>	80.66666666666667	0.3559314584090718	comply, with, exactly, one
De asemenea orașul deține și o Grădină Zoologică, a doua din țară, ca întindere și varietate a speciilor.	The city also owns a second-largest Zoological Gardine in the country as a range and variety of species.	"The city also has a Zoo , the second in the country , as an area and variety of species .
"	OK OK OK BAD OK BAD BAD BAD OK OK OK BAD BAD BAD OK OK OK OK OK OK	The city also owns a second-largest Zoological Gardine in the country as a range and variety of species . <EOS>	67.33333333333333	-0.0813025093161456	owns, second-largest, Zoological, Gardine, as, a, range
drumul învățământului superior devenind ingineri, contabili, profesori, medici,	the road to higher education becoming engineers, accountants, teachers, doctors,	"the path of higher education becoming engineers , accountants , teachers , doctors ,
"	OK BAD BAD OK OK OK OK OK OK OK OK OK OK OK OK	the road to higher education becoming engineers , accountants , teachers , doctors , <EOS>	98.0	1.0760298015025442	road, to
În America de Sud, pe înălțimile Anzilor, incașii construiau cetatea remarcabilă, Machu Picchu.	In the South America, on the height of the Andean, the inks constructed the remarkable name Machu Picchu.	"In South America , on the heights of the Andes , the Incas built the remarkable fortress , Machu Picchu .
"	OK BAD OK OK OK OK OK BAD OK OK BAD OK OK BAD BAD OK OK BAD OK OK OK OK	In the South America , on the height of the Andean , the inks constructed the remarkable name Machu Picchu . <EOS>	55.0	-0.5831787524589873	the, height, Andean, inks, constructed, name
Agricultură avea randamente mici, nu era însă nici arhaică, dar nici foarte avansată.	Agriculture had low yields, but it was neither archaic nor very advanced.	"Agriculture had low yields , but was neither archaic nor very advanced .
"	OK OK OK OK OK OK BAD OK OK OK OK OK OK OK OK	Agriculture had low yields , but it was neither archaic nor very advanced . <EOS>	95.66666666666669	1.0353914252312426	it
"Țiganii nomazi și seminomazi să fie puși la același nivel cu evreii și trimiși în lagărele de concentrare."""	"nomadic gypsies and seminomans are put on the same level as Jews and sent to concentration camps. """	"Nomadic and semi-nomadic gypsies to be placed on the same level as the Jews and sent to concentration camps . ""
"	BAD BAD BAD BAD BAD BAD OK OK OK OK OK BAD OK OK OK OK OK OK OK OK	"nomadic gypsies and seminomans are put on the same level as Jews and sent to concentration camps . "" <EOS>"	64.5	-0.136879598167028	nomadic, gypsies, and, seminomans, are, put, Jews
Armamentul personal al italienilor era pușca „Carcano Mod.	The personal arms of Italians were a shot, Carcano Mod.	"The personal weapon of Italians was the Carcano Mod rifle .
"	OK OK BAD OK OK BAD BAD BAD BAD OK OK BAD OK	The personal arms of Italians were a shot , Carcano Mod . <EOS>	53.333333333333336	-0.6358313210964454	arms, were, a, shot, ,, .
Este un spațiu al iluzionării perpetue în care se poate ajunge doar prin intermediul unui mijlocitor oracular.	It is a space for perpetual illusion that can only be achieved by an orphan.	"It is a space of perpetual illusion that can only be reached through an oracular mediator .
"	OK OK OK OK BAD OK OK OK OK OK OK BAD BAD OK BAD OK OK	It is a space for perpetual illusion that can only be achieved by an orphan . <EOS>	31.666666666666668	-1.2874902312844438	for, achieved, by, orphan
În martie 1395 voievodul muntean semnează la Brașov un tratat de alianță cu regele ungar Sigismund.	In March 1395 the Voivodship muntean signed a treaty of alliance with the Hungarian King of Sigismund at Braşov.	"In March 1395 , the voivode of Muntenia signed in Brașov a treaty of alliance with the Hungarian king Sigismund .
"	OK OK OK BAD BAD BAD OK BAD OK OK OK OK OK OK BAD BAD OK BAD BAD OK OK	In March 1395 the Voivodship muntean signed a treaty of alliance with the Hungarian King of Sigismund at Braşov . <EOS>	87.0	0.5869179690612515	the, Voivodship, muntean, a, King, of, at, Braşov
Precipitațiile medii anuale se încadrează între și în funcție de regiunea geografică și de tipul de climă.	Annual average precipitation falls between and depending on the geographical region and the type of climate.	"The average annual rainfall is between and depending on the geographical region and the type of climate .
"	BAD OK BAD BAD OK OK OK OK OK OK OK OK OK OK OK OK OK OK	Annual average precipitation falls between and depending on the geographical region and the type of climate . <EOS>	78.33333333333333	0.5747903277402358	Annual, precipitation, falls
Renown a ajuns la Vestfjord seara târziu, unde a început să patruleze, iar distrugătoarele specializate au declanșat misiunea de minare.	In the opening decision, the Commission expressed doubts as to the compatibility of the aid with the internal market under Article 107 (3) (c) of the Treaty.	"Renown arrived in Westfjord late in the evening , where he began patrolling , and specialized destroyers launched the mining mission .
"	BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD OK BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD OK OK	In the opening decision , the Commission expressed doubts as to the compatibility of the aid with the internal market under Article 107 ( 3 ) ( c ) of the Treaty . <EOS>	2.6666666666666665	-2.480275313563624	In, the, opening, decision, ,, the, Commission, expressed, doubts, as, to, the, compatibility, of, the, aid, with, internal, market, under, Article, 107, (, 3, ), (, c, ), of, the, Treaty
Numărul total populației constituie 62,4 mii locuitori.	The total population constitutes 62,4 thousand inhabitants.	"The total population constitutes 62,4 thousand inhabitants .
"	OK OK OK OK OK OK OK OK OK	The total population constitutes 62,4 thousand inhabitants . <EOS>	87.16666666666667	0.673487882536938	
și smârcurile cu turbării ocupă ariile slab drenate.	and turbine smelters occupy poorly drained areas.	"and peat swamps occupy the poorly drained areas .
"	OK BAD BAD OK BAD OK OK OK OK	and turbine smelters occupy poorly drained areas . <EOS>	85.0	0.6034806016516152	turbine, smelters, poorly
Drepturile de proprietate sunt bine protejate și acordurile contractuale sunt strict onorate.	Property rights are well protected and contractual agreements are strictly honoured.	"Property rights are well protected and contractual agreements are strictly honoured .
"	OK OK OK OK OK OK OK OK OK OK OK OK OK	Property rights are well protected and contractual agreements are strictly honoured . <EOS>	97.66666666666669	0.9462408739891862	
Cum prețul petrolului a crescut, comerțul exterior a adus țării o mare bogăție în timpul conflictului.	As the price of oil has risen, foreign trade has brought the country great wealth during the conflict.	"As the price of oil rose , foreign trade brought great wealth to the country during the conflict .
"	OK OK OK OK OK BAD BAD OK OK OK BAD BAD BAD BAD BAD BAD OK OK OK OK OK	As the price of oil has risen , foreign trade has brought the country great wealth during the conflict . <EOS>	92.33333333333331	0.8504637798082482	has, risen, has, brought, the, country, great, wealth
Limba poloneză este cea mai răspândită limbă în Polonia, și singura care are statut de limbă oficială.	The Polish language is the most common language in Poland, and it is the only one that has the status of an official language.	"The Polish language is the most common language in Poland , and it is the only one that has the status of official language .
"	OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK BAD OK OK OK OK	The Polish language is the most common language in Poland , and it is the only one that has the status of an official language . <EOS>	91.66666666666669	0.8135400094594615	an
controllerelor de dischetă mai vechi suportă numai rata de date maximă de 500 KHz folosită de	older disk controllers bear only the maximum data rate of 500 KHz used by	"older disk controllers bear only the maximum data rate of 500 KHz used by
"	OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK	older disk controllers bear only the maximum data rate of 500 KHz used by <EOS>	91.66666666666669	0.8918391774623008	
Apele subterane au fost evidențiate în toate formațiunile geologice de pe teritoriul raionului.	The groundwater was highlighted in all geological formations on the territory of the raison.	"The groundwater was highlighted in all geological formations on the territory of the district .
"	OK OK OK OK OK OK OK OK OK OK OK OK OK BAD OK OK	The groundwater was highlighted in all geological formations on the territory of the raison . <EOS>	50.0	-0.6754977968713135	raison
El analizează câteva zeci de astfel de perechi, scriind pentru fiecare termen câte o micromonografie.	It shall analyse several tens of such pairs, writing a micro-monograph for each time period.	"He expanded the eastern borders of the empire , conquering Judea and occupying Jerusalem .
"	BAD BAD BAD BAD BAD OK BAD BAD OK BAD BAD BAD BAD BAD BAD BAD OK OK	It shall analyse several tens of such pairs , writing a micro-monograph for each time period . <EOS>	63.66666666666666	-0.0497125808959563	It, shall, analyse, several, tens, such, pairs, writing, a, micro-monograph, for, each, time, period
meci cunoaște diferite variații, în funcție de rolul și modul în care este folosită sârma în	matches know different variations depending on the role and use of wire in	"match knows different variations , depending on the role and use of wire in
"	BAD BAD OK OK BAD OK OK OK OK OK OK OK OK OK	matches know different variations depending on the role and use of wire in <EOS>	92.0	0.8296669489678997	matches, know, depending
O observație în teorema lui Tesler spune că „IA este ceea ce nu a fost încă făcut”.	This is because, as a result of this, we have decided, we have adopted a joint decision.	"An observation in Tesler 's theorem states that "" AI is what has not yet been done . ""
"	BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD OK	This is because , as a result of this , we have decided , we have adopted a joint decision . <EOS>	2.333333333333333	-2.030255673926892	This, is, because, ,, as, a, result, of, this, ,, we, have, decided, ,, we, have, adopted, a, joint, decision, .
La întoarcere militarii polonezi au ajuns la Răut la 4 octombrie, lângă satul Bălți.	On their return, Polish military arrived at Cout on 4 October, next to the village of Bălți.	"On their return , Polish military arrived at Răut on 4 October , next to the village of Bălți .
"	OK OK OK OK OK OK OK OK BAD OK OK OK OK OK OK OK OK OK OK OK OK	On their return , Polish military arrived at Cout on 4 October , next to the village of Bălți . <EOS>	72.66666666666667	0.1983976988439515	Cout
Paris, capitala Franței, a fost ocupat pe 14 iunie.	Paris, the capital of France, was occupied on 14 June.	"Paris , the capital of France , was occupied on June 14 .
"	OK OK OK OK OK OK OK OK OK OK BAD BAD OK OK	Paris , the capital of France , was occupied on 14 June . <EOS>	92.66666666666669	0.7504852771933371	14, June
Studiu național realizat de HelpAge International și UNICEF.	National study by HelpAge International and UNICEF.	"National study conducted by HelpAge International and Unicef
"	OK OK BAD OK OK OK BAD BAD OK	National study by HelpAge International and UNICEF . <EOS>	96.66666666666669	0.9487142242516092	by, UNICEF, .
În 2015, Portugalia avea de locuitori, dintre care erau imigranți legali, care alcătuiau 3,7% din populație.	In 2015, Portugal had the inhabitants, including legal immigrants, who made up 3.7% of the population.	"In 2015 , Portugal had inhabitants , of whom were legal immigrants , who made up 3.7 % of the population .
"	OK OK OK OK OK BAD OK OK BAD OK OK OK OK OK OK OK OK OK OK OK OK OK	In 2015 , Portugal had the inhabitants , including legal immigrants , who made up 3.7 % of the population . <EOS>	90.0	0.6463572014434198	the, including
La Versailles, lângă Paris, a fost construit un oraș regal, în stilul baroc, pentru Ludovic XIV.	In Versailles, near Paris, a royal town was constructed, in the barrel style, for Ludovic XIV.	"At Versailles , near Paris , a royal baroque city was built for Louis XIV .
"	BAD OK OK OK OK OK OK OK BAD BAD BAD BAD BAD BAD BAD BAD BAD OK BAD OK OK OK	In Versailles , near Paris , a royal town was constructed , in the barrel style , for Ludovic XIV . <EOS>	52.66666666666666	-0.5155692465990279	In, town, was, constructed, ,, in, the, barrel, style, ,, Ludovic
